iso_code,year,age,method,contraceptive_prevalence
340,1991-1992,15-44,withdrawal,5
340,1991-1992,15-44,other_traditional_methods,0.3
340,1996,15-49,female_sterilization,18.9
340,1996,15-49,male_sterilization,0.1
340,1996,15-49,pill,9.1
340,1996,15-49,injectable,1
340,1996,15-49,iud,7.9
340,1996,15-49,male_condom,3.1
340,1996,15-49,vaginal_barrier_methods,0
340,1996,15-49,implant,0
340,1996,15-49,other_modern_methods,0.1
340,1996,15-49,rhythm,3.8
340,1996,15-49,withdrawal,5.1
340,1996,15-49,other_traditional_methods,0
340,2001,15-49,female_sterilization,19.8
340,2001,15-49,male_sterilization,0.2
340,2001,15-49,pill,9.8
340,2001,15-49,injectable,8.9
340,2001,15-49,iud,8.9
340,2001,15-49,male_condom,3.2
340,2001,15-49,vaginal_barrier_methods,0
340,2001,15-49,other_modern_methods,0
340,2001,15-49,rhythm,4.3
340,2001,15-49,withdrawal,6.4
340,2001,15-49,other_traditional_methods,0
340,2005-2006,15-49,female_sterilization,21.2
340,2005-2006,15-49,male_sterilization,0.3
340,2005-2006,15-49,pill,11.3
340,2005-2006,15-49,injectable,13.8
340,2005-2006,15-49,iud,6.6
340,2005-2006,15-49,male_condom,2.9
340,2005-2006,15-49,vaginal_barrier_methods,0
340,2005-2006,15-49,implant,0
340,2005-2006,15-49,other_modern_methods,0
340,2005-2006,15-49,rhythm,3.1
340,2005-2006,15-49,withdrawal,5.8
340,2005-2006,15-49,other_traditional_methods,0.2
340,2011-2012,15-49,female_sterilization,22.3
340,2011-2012,15-49,male_sterilization,0.3
340,2011-2012,15-49,pill,11.9
340,2011-2012,15-49,injectable,18.1
340,2011-2012,15-49,iud,6.8
340,2011-2012,15-49,male_condom,4.3
340,2011-2012,15-49,vaginal_barrier_methods,0
340,2011-2012,15-49,implant,0
340,2011-2012,15-49,other_modern_methods,0
340,2011-2012,15-49,rhythm,2.8
340,2011-2012,15-49,withdrawal,6.4
340,2011-2012,15-49,other_traditional_methods,0.1
348,1958,<35,female_sterilization,0
348,1958,<35,male_sterilization,0
348,1958,<35,iud,0
348,1958,<35,male_condom,12
348,1958,<35,vaginal_barrier_methods,6
348,1958,<35,other_modern_methods,0
348,1958,<35,rhythm,4
348,1958,<35,withdrawal,30
348,1958,<35,other_traditional_methods,6
348,1965-1966,15-39,pill,0.1
348,1965-1966,15-39,iud,0.1
348,1965-1966,15-39,male_condom,11.6
348,1965-1966,15-39,vaginal_barrier_methods,6.4
348,1965-1966,15-39,other_modern_methods,0.3
348,1965-1966,15-39,rhythm,2.4
348,1965-1966,15-39,withdrawal,42
348,1965-1966,15-39,other_traditional_methods,3.7
348,1969,<35,pill,17
348,1969,<35,iud,1
348,1969,<35,male_condom,9
348,1969,<35,vaginal_barrier_methods,3
348,1969,<35,other_modern_methods,1
348,1969,<35,rhythm,4
348,1969,<35,withdrawal,28
348,1969,<35,other_traditional_methods,3
348,1972,<35,pill,26
348,1972,<35,iud,4
348,1972,<35,male_condom,7
348,1972,<35,vaginal_barrier_methods,2
348,1972,<35,other_modern_methods,1
348,1972,<35,rhythm,4
348,1972,<35,withdrawal,26
348,1972,<35,other_traditional_methods,3
348,1974,<35,pill,27
348,1974,<35,iud,6
348,1974,<35,male_condom,7
348,1974,<35,vaginal_barrier_methods,3
348,1974,<35,other_modern_methods,1
348,1974,<35,rhythm,3
348,1974,<35,withdrawal,26
348,1974,<35,other_traditional_methods,1
348,1975,<35,pill,36
348,1975,<35,iud,8
348,1975,<35,male_condom,6
348,1975,<35,vaginal_barrier_methods,2
348,1975,<35,other_modern_methods,0
348,1975,<35,rhythm,4
348,1975,<35,withdrawal,19
348,1975,<35,other_traditional_methods,1
348,1977,15-39,pill,36.1
348,1977,15-39,iud,9.6
348,1977,15-39,male_condom,4.3
348,1977,15-39,vaginal_barrier_methods,1.8
348,1977,15-39,other_modern_methods,0.4
348,1977,15-39,rhythm,3.1
348,1977,15-39,withdrawal,17.1
348,1977,15-39,other_traditional_methods,0.7
348,1986,15-39,female_sterilization,0
348,1986,15-39,male_sterilization,0
348,1986,15-39,pill,39.3
348,1986,15-39,iud,18.6
348,1986,15-39,male_condom,3.5
348,1986,15-39,vaginal_barrier_methods,0.9
348,1986,15-39,other_modern_methods,0
348,1986,15-39,rhythm,2.1
348,1986,15-39,withdrawal,8.3
348,1986,15-39,other_traditional_methods,0.3
348,1992-1993,18-41,female_sterilization,5
348,1992-1993,18-41,pill,39.4
348,1992-1993,18-41,iud,18.2
348,1992-1993,18-41,male_condom,8.1
348,1992-1993,18-41,vaginal_barrier_methods,0.6
348,1992-1993,18-41,other_modern_methods,0
348,1992-1993,18-41,rhythm,2.6
348,1992-1993,18-41,withdrawal,6.5
348,1992-1993,18-41,other_traditional_methods,0.2
356,1970-1971,15-44,female_sterilization,2.6
356,1970-1971,15-44,male_sterilization,3.5
356,1970-1971,15-44,pill,0.3
356,1970-1971,15-44,iud,0.7
356,1970-1971,15-44,male_condom,2.5
356,1970-1971,15-44,other_modern_methods,0
356,1980-1981,15+,pill,1
356,1980-1981,15+,iud,0.5
356,1980-1981,15+,male_condom,4.2
356,1980-1981,15+,other_modern_methods,22.4
356,1988,15-44,pill,1.4
356,1988,15-44,iud,1.9
356,1988,15-44,male_condom,5.3
356,1988,15-44,other_modern_methods,31.3
356,1992-1993,15-49,female_sterilization,27.4
356,1992-1993,15-49,male_sterilization,3.5
356,1992-1993,15-49,pill,1.2
356,1992-1993,15-49,injectable,0
356,1992-1993,15-49,iud,1.9
356,1992-1993,15-49,male_condom,2.4
356,1992-1993,15-49,other_modern_methods,0
356,1992-1993,15-49,rhythm,2.6
356,1992-1993,15-49,withdrawal,1.4
356,1992-1993,15-49,other_traditional_methods,0.2
356,1998-1999,15-49,female_sterilization,34.2
356,1998-1999,15-49,male_sterilization,1.9
356,1998-1999,15-49,pill,2.1
356,1998-1999,15-49,iud,1.6
356,1998-1999,15-49,male_condom,3.1
356,1998-1999,15-49,other_modern_methods,0
356,1998-1999,15-49,rhythm,3
356,1998-1999,15-49,withdrawal,2
356,1998-1999,15-49,other_traditional_methods,0.4
356,2000,15-49,other_modern_methods,34.2
356,2002-2004,15-44,female_sterilization,34.3
356,2002-2004,15-44,male_sterilization,0.9
356,2002-2004,15-44,pill,3.5
356,2002-2004,15-44,iud,1.9
356,2002-2004,15-44,male_condom,4.8
356,2002-2004,15-44,other_modern_methods,0.3
356,2002-2004,15-44,rhythm,4.1
356,2002-2004,15-44,withdrawal,2.7
356,2002-2004,15-44,other_traditional_methods,0.5
356,2005-2006,15-49,female_sterilization,37.3
356,2005-2006,15-49,male_sterilization,1
356,2005-2006,15-49,pill,3.1
356,2005-2006,15-49,injectable,0.1
356,2005-2006,15-49,iud,1.7
356,2005-2006,15-49,male_condom,5.2
356,2005-2006,15-49,vaginal_barrier_methods,0
356,2005-2006,15-49,implant,0
356,2005-2006,15-49,other_modern_methods,0
356,2005-2006,15-49,rhythm,4.9
356,2005-2006,15-49,withdrawal,2.5
356,2005-2006,15-49,other_traditional_methods,0.3
356,2007-2008,15-49,female_sterilization,35.8
356,2007-2008,15-49,male_sterilization,1.1
356,2007-2008,15-49,pill,3.6
356,2007-2008,15-49,iud,1.8
356,2007-2008,15-49,male_condom,5.5
356,2007-2008,15-49,other_modern_methods,0.3
356,2007-2008,15-49,rhythm,4.4
356,2007-2008,15-49,withdrawal,2
356,2007-2008,15-49,other_traditional_methods,0
360,1973,15-49,female_sterilization,0
360,1973,15-49,male_sterilization,0
360,1973,15-49,pill,3.3
360,1973,15-49,iud,3.4
360,1973,15-49,male_condom,0.5
360,1973,15-49,other_modern_methods,0
360,1976,15-49,female_sterilization,0.3
360,1976,15-49,male_sterilization,0
360,1976,15-49,pill,14.9
360,1976,15-49,injectable,0.2
360,1976,15-49,iud,5.6
360,1976,15-49,male_condom,1.8
360,1976,15-49,vaginal_barrier_methods,0.1
360,1976,15-49,other_modern_methods,0
360,1976,15-49,rhythm,0.8
360,1976,15-49,withdrawal,0.3
360,1976,15-49,other_traditional_methods,2.3
360,1979,10-49,female_sterilization,0.4
360,1979,10-49,male_sterilization,0.1
360,1979,10-49,pill,16.7
360,1979,10-49,iud,6.4
360,1979,10-49,male_condom,1
360,1979,10-49,other_modern_methods,0
360,1979,10-49,rhythm,0.5
360,1979,10-49,withdrawal,0.1
360,1979,10-49,other_traditional_methods,6.2
360,1985,10-49,female_sterilization,1.2
360,1985,10-49,male_sterilization,0.4
360,1985,10-49,pill,15.4
360,1985,10-49,injectable,7.4
360,1985,10-49,iud,11.9
360,1985,10-49,male_condom,0.6
360,1985,10-49,other_modern_methods,0
360,1987,15-49,female_sterilization,3.1
360,1987,15-49,male_sterilization,0.2
360,1987,15-49,pill,16.1
360,1987,15-49,injectable,9.4
360,1987,15-49,iud,13.2
360,1987,15-49,male_condom,1.6
360,1987,15-49,vaginal_barrier_methods,0
360,1987,15-49,implant,0.4
360,1987,15-49,other_modern_methods,0
360,1987,15-49,rhythm,1.2
360,1987,15-49,withdrawal,1.3
360,1987,15-49,other_traditional_methods,1.2
360,1991,15-49,female_sterilization,2.7
360,1991,15-49,male_sterilization,0.6
360,1991,15-49,pill,14.8
360,1991,15-49,injectable,11.7
360,1991,15-49,iud,13.3
360,1991,15-49,male_condom,0.8
360,1991,15-49,vaginal_barrier_methods,0
360,1991,15-49,implant,3.1
360,1991,15-49,other_modern_methods,0
360,1991,15-49,rhythm,1.1
360,1991,15-49,withdrawal,0.7
360,1991,15-49,other_traditional_methods,0.9
360,1993,15-49,pill,14.6
360,1993,15-49,injectable,17.2
360,1993,15-49,iud,12.6
360,1993,15-49,male_condom,1.2
360,1993,15-49,implant,1.3
360,1993,15-49,other_modern_methods,4.4
360,1994,15-49,female_sterilization,3.1
360,1994,15-49,male_sterilization,0.7
360,1994,15-49,pill,17.1
360,1994,15-49,injectable,15.2
360,1994,15-49,iud,10.3
360,1994,15-49,male_condom,0.9
360,1994,15-49,vaginal_barrier_methods,0
360,1994,15-49,implant,4.9
360,1994,15-49,other_modern_methods,0
360,1994,15-49,rhythm,1.1
360,1994,15-49,withdrawal,0.8
360,1994,15-49,other_traditional_methods,0.8
360,1995,15-49,pill,15.8
360,1995,15-49,injectable,19
360,1995,15-49,iud,11.4
360,1995,15-49,male_condom,0.8
360,1995,15-49,implant,1.4
360,1995,15-49,other_modern_methods,4.2
360,1996,15-49,pill,14.6
360,1996,15-49,injectable,20.3
360,1996,15-49,iud,10.7
360,1996,15-49,male_condom,0.9
360,1996,15-49,implant,2.2
360,1996,15-49,other_modern_methods,3.9
360,1997,15-49,female_sterilization,3
360,1997,15-49,male_sterilization,0.4
360,1997,15-49,pill,15.4
360,1997,15-49,injectable,21.1
360,1997,15-49,iud,8.1
360,1997,15-49,male_condom,0.7
360,1997,15-49,vaginal_barrier_methods,0
360,1997,15-49,implant,6
360,1997,15-49,other_modern_methods,0
360,1997,15-49,rhythm,1.1
360,1997,15-49,withdrawal,0.8
360,1997,15-49,other_traditional_methods,0.8
360,1998,15-49,pill,15.1
360,1998,15-49,injectable,22.8
360,1998,15-49,iud,9.6
360,1998,15-49,male_condom,0.7
360,1998,15-49,implant,2.6
360,1998,15-49,other_modern_methods,3.3
360,1999,15-49,pill,16.1
360,1999,15-49,injectable,22.1
360,1999,15-49,iud,9.5
360,1999,15-49,male_condom,0.6
360,1999,15-49,implant,2.2
360,1999,15-49,other_modern_methods,3.9
360,2000,15-49,pill,14.7
360,2000,15-49,injectable,23.3
360,2000,15-49,iud,9
360,2000,15-49,male_condom,0.4
360,2000,15-49,implant,2.4
360,2000,15-49,other_modern_methods,4
360,2001,15-49,pill,13.7
360,2001,15-49,injectable,24.9
360,2001,15-49,iud,5.9
360,2001,15-49,male_condom,0.2
360,2001,15-49,implant,4.7
360,2001,15-49,other_modern_methods,2.4
360,2002-2003,15-49,female_sterilization,3.7
360,2002-2003,15-49,male_sterilization,0.4
360,2002-2003,15-49,pill,13.2
360,2002-2003,15-49,injectable,27.8
360,2002-2003,15-49,iud,6.2
360,2002-2003,15-49,male_condom,0.9
360,2002-2003,15-49,vaginal_barrier_methods,0
360,2002-2003,15-49,implant,4.3
360,2002-2003,15-49,other_modern_methods,0
360,2002-2003,15-49,rhythm,1.6
360,2002-2003,15-49,withdrawal,1.5
360,2002-2003,15-49,other_traditional_methods,0.6
360,2005,15-49,female_sterilization,2
360,2005,15-49,male_sterilization,0.6
360,2005,15-49,pill,13.5
360,2005,15-49,injectable,33.1
360,2005,15-49,iud,5.2
360,2005,15-49,male_condom,0.3
360,2005,15-49,vaginal_barrier_methods,0.1
360,2005,15-49,implant,2.7
360,2005,15-49,other_modern_methods,0
360,2005,15-49,female_sterilization,2.2
360,2005,15-49,male_sterilization,0.2
360,2005,15-49,pill,14.2
360,2005,15-49,injectable,32.2
360,2005,15-49,iud,5.3
360,2005,15-49,male_condom,0.4
360,2005,15-49,vaginal_barrier_methods,0.1
360,2005,15-49,implant,1.7
360,2005,15-49,other_modern_methods,0
360,2007,15-49,female_sterilization,3
360,2007,15-49,male_sterilization,0.2
360,2007,15-49,pill,13.2
360,2007,15-49,injectable,31.8
360,2007,15-49,iud,4.9
360,2007,15-49,male_condom,1.3
360,2007,15-49,vaginal_barrier_methods,0
360,2007,15-49,implant,2.8
360,2007,15-49,other_modern_methods,0
360,2007,15-49,rhythm,1.5
360,2007,15-49,withdrawal,2.1
360,2007,15-49,other_traditional_methods,0.4
360,2012,15-49,female_sterilization,3.2
360,2012,15-49,male_sterilization,0.2
360,2012,15-49,pill,13.6
360,2012,15-49,injectable,31.9
360,2012,15-49,iud,3.9
360,2012,15-49,male_condom,1.8
360,2012,15-49,vaginal_barrier_methods,0
360,2012,15-49,implant,3.3
360,2012,15-49,other_modern_methods,0
360,2012,15-49,rhythm,1.3
360,2012,15-49,withdrawal,2.3
360,2012,15-49,other_traditional_methods,0.4
364,1976-1977,15-49,pill,17.3
364,1976-1977,15-49,iud,1.4
364,1976-1977,15-49,male_condom,4
364,1976-1977,15-49,other_modern_methods,3.2
364,1989,15-49,pill,18.1
364,1989,15-49,iud,3.7
364,1989,15-49,male_condom,5.7
364,1989,15-49,other_modern_methods,3
364,1992,15-49,female_sterilization,7.6
364,1992,15-49,male_sterilization,0.9
364,1992,15-49,pill,22.6
364,1992,15-49,iud,7.1
364,1992,15-49,male_condom,6.4
364,1992,15-49,other_modern_methods,0
364,1993,15-49,female_sterilization,9.2
364,1993,15-49,male_sterilization,1
364,1993,15-49,pill,24.5
364,1993,15-49,iud,7.2
364,1993,15-49,male_condom,6.7
364,1993,15-49,vaginal_barrier_methods,0
364,1993,15-49,other_modern_methods,0.6
364,1994,15-49,female_sterilization,11.1
364,1994,15-49,male_sterilization,1.2
364,1994,15-49,pill,22
364,1994,15-49,injectable,0.5
364,1994,15-49,iud,7.8
364,1994,15-49,male_condom,6.6
364,1994,15-49,other_modern_methods,1.9
364,1995,15-49,female_sterilization,13.7
364,1995,15-49,male_sterilization,1.3
364,1995,15-49,pill,22.8
364,1995,15-49,injectable,1.3
364,1995,15-49,iud,7.1
364,1995,15-49,male_condom,5.7
364,1995,15-49,implant,0
364,1995,15-49,other_modern_methods,1.7
364,1996,15-49,female_sterilization,15
364,1996,15-49,male_sterilization,1.6
364,1996,15-49,pill,21.9
364,1996,15-49,injectable,2.5
364,1996,15-49,iud,8.3
364,1996,15-49,male_condom,5.6
364,1996,15-49,implant,0
364,1996,15-49,other_modern_methods,0.8
364,1997,15-49,female_sterilization,15.5
364,1997,15-49,male_sterilization,1.9
364,1997,15-49,pill,20.9
364,1997,15-49,injectable,2.9
364,1997,15-49,iud,8.3
364,1997,15-49,male_condom,5.4
364,1997,15-49,implant,0.5
364,1997,15-49,other_modern_methods,0.6
364,2000,15-49,female_sterilization,17.1
364,2000,15-49,male_sterilization,2.7
364,2000,15-49,pill,18.4
364,2000,15-49,injectable,2.8
364,2000,15-49,iud,8.5
364,2000,15-49,male_condom,5.9
364,2000,15-49,vaginal_barrier_methods,0
364,2000,15-49,implant,0.5
364,2000,15-49,other_modern_methods,0.1
364,2002,15-49,female_sterilization,15.2
364,2002,15-49,male_sterilization,2.3
364,2002,15-49,pill,25.1
364,2002,15-49,injectable,2.3
364,2002,15-49,iud,7.6
364,2002,15-49,male_condom,6
364,2002,15-49,implant,0.4
364,2002,15-49,other_modern_methods,0
364,2002,15-49,rhythm,1.7
364,2002,15-49,withdrawal,11.4
364,2002,15-49,other_traditional_methods,1.2
364,2010-2011,15-49,female_sterilization,14.15
364,2010-2011,15-49,male_sterilization,2.82
364,2010-2011,15-49,pill,15.05
364,2010-2011,15-49,injectable,3.49
364,2010-2011,15-49,iud,8.13
364,2010-2011,15-49,male_condom,13.77
364,2010-2011,15-49,implant,0.01
364,2010-2011,15-49,other_modern_methods,0.22
364,2010-2011,15-49,rhythm,0.3
364,2010-2011,15-49,withdrawal,21.1
364,2010-2011,15-49,other_traditional_methods,0.25
368,1974,15-49,female_sterilization,0.6
368,1974,15-49,male_sterilization,0
368,1974,15-49,pill,8.7
368,1974,15-49,injectable,0.6
368,1974,15-49,iud,0.6
368,1974,15-49,male_condom,1.4
368,1974,15-49,vaginal_barrier_methods,1
368,1974,15-49,other_modern_methods,0
368,1974,15-49,rhythm,0.8
368,1974,15-49,withdrawal,0.5
368,1974,15-49,other_traditional_methods,0.4
368,1989,15-49,female_sterilization,1.4
368,1989,15-49,male_sterilization,0
368,1989,15-49,pill,4.7
368,1989,15-49,injectable,0.5
368,1989,15-49,iud,2.8
368,1989,15-49,male_condom,1
368,1989,15-49,vaginal_barrier_methods,0
368,1989,15-49,other_modern_methods,0
368,1989,15-49,rhythm,2.1
368,1989,15-49,withdrawal,1.1
368,1989,15-49,other_traditional_methods,0.2
368,2000,15-49,female_sterilization,3.4
368,2000,15-49,male_sterilization,0.1
368,2000,15-49,pill,9.2
368,2000,15-49,injectable,1.3
368,2000,15-49,iud,10.7
368,2000,15-49,male_condom,0.7
368,2000,15-49,vaginal_barrier_methods,0
368,2000,15-49,implant,0
368,2000,15-49,other_modern_methods,0
368,2000,15-49,rhythm,1.9
368,2000,15-49,withdrawal,7.2
368,2000,15-49,other_traditional_methods,9.1
368,2006,15-49,female_sterilization,2.6
368,2006,15-49,pill,14.6
368,2006,15-49,injectable,2
368,2006,15-49,iud,12.2
368,2006,15-49,male_condom,1.1
368,2006,15-49,other_modern_methods,0.3
368,2006,15-49,rhythm,2.1
368,2006,15-49,withdrawal,7.5
368,2006,15-49,other_traditional_methods,7.4
368,2011,15-49,female_sterilization,3.1
368,2011,15-49,pill,15.8
368,2011,15-49,injectable,3.1
368,2011,15-49,iud,9.4
368,2011,15-49,male_condom,1.8
368,2011,15-49,vaginal_barrier_methods,0.4
368,2011,15-49,implant,0.1
368,2011,15-49,other_modern_methods,0.1
368,2011,15-49,rhythm,1.1
368,2011,15-49,withdrawal,15.4
368,2011,15-49,other_traditional_methods,2.3
372,1998,18-50,pill,33.2
372,1998,18-50,iud,1.9
372,1998,18-50,male_condom,31.2
372,1998,18-50,vaginal_barrier_methods,0.7
372,1998,18-50,other_modern_methods,0.6
372,1998,18-50,rhythm,3.2
372,1998,18-50,withdrawal,2.6
372,1998,18-50,other_traditional_methods,3.6
372,2002,18-50,pill,31.4
372,2002,18-50,iud,4.5
372,2002,18-50,male_condom,28.1
372,2002,18-50,vaginal_barrier_methods,0.5
372,2002,18-50,other_modern_methods,1.5
372,2002,18-50,rhythm,2.7
372,2002,18-50,withdrawal,1.7
372,2002,18-50,other_traditional_methods,4.5
372,2004-2005,18-49,pill,17.2
372,2004-2005,18-49,iud,8.4
372,2004-2005,18-49,male_condom,23.3
372,2004-2005,18-49,vaginal_barrier_methods,0.1
372,2004-2005,18-49,other_modern_methods,12.4
372,2004-2005,18-49,rhythm,3.3
372,2004-2005,18-49,withdrawal,2.1
372,2004-2005,18-49,other_traditional_methods,0
376,1987-1988,18-39,pill,13
376,1987-1988,18-39,iud,30
376,1987-1988,18-39,male_condom,4
376,1987-1988,18-39,vaginal_barrier_methods,4
376,1987-1988,18-39,other_modern_methods,0.9
376,1987-1988,18-39,rhythm,4
376,1987-1988,18-39,withdrawal,11
376,1987-1988,18-39,other_traditional_methods,1
380,1979,18-44,female_sterilization,0.8
380,1979,18-44,pill,14
380,1979,18-44,iud,2.3
380,1979,18-44,male_condom,13.3
380,1979,18-44,vaginal_barrier_methods,2.3
380,1979,18-44,other_modern_methods,0
380,1979,18-44,rhythm,8.6
380,1979,18-44,withdrawal,35.9
380,1979,18-44,other_traditional_methods,0.8
380,1995-1996,20-49,female_sterilization,6
380,1995-1996,20-49,male_sterilization,0.1
380,1995-1996,20-49,pill,14.2
380,1995-1996,20-49,injectable,0.1
380,1995-1996,20-49,iud,5.8
380,1995-1996,20-49,male_condom,14.2
380,1995-1996,20-49,vaginal_barrier_methods,0.2
380,1995-1996,20-49,other_modern_methods,0
380,1995-1996,20-49,rhythm,3.7
380,1995-1996,20-49,withdrawal,18.2
380,1995-1996,20-49,other_traditional_methods,0.2
388,1975-1976,15-49,female_sterilization,8.1
388,1975-1976,15-49,male_sterilization,0
388,1975-1976,15-49,pill,11.9
388,1975-1976,15-49,injectable,6.2
388,1975-1976,15-49,iud,2
388,1975-1976,15-49,male_condom,6.6
388,1975-1976,15-49,vaginal_barrier_methods,1.5
388,1975-1976,15-49,implant,0
388,1975-1976,15-49,other_modern_methods,0
388,1975-1976,15-49,rhythm,0.3
388,1975-1976,15-49,withdrawal,1.4
388,1975-1976,15-49,other_traditional_methods,0.4
388,1979,15-44,female_sterilization,9.8
388,1979,15-44,male_sterilization,0
388,1979,15-44,pill,23.8
388,1979,15-44,injectable,11.4
388,1979,15-44,iud,2
388,1979,15-44,male_condom,6.5
388,1979,15-44,vaginal_barrier_methods,0.7
388,1979,15-44,other_modern_methods,0
388,1979,15-44,rhythm,0.2
388,1979,15-44,withdrawal,0.5
388,1979,15-44,other_traditional_methods,0
388,1983,15-49,female_sterilization,10.9
388,1983,15-49,male_sterilization,0
388,1983,15-49,pill,19.3
388,1983,15-49,injectable,7.6
388,1983,15-49,male_condom,7.6
388,1983,15-49,other_modern_methods,3
388,1983,15-49,rhythm,1.1
388,1983,15-49,withdrawal,1.9
388,1983,15-49,other_traditional_methods,0
388,1989,15-49,female_sterilization,13.6
388,1989,15-49,male_sterilization,0
388,1989,15-49,pill,19.5
388,1989,15-49,injectable,7.6
388,1989,15-49,male_condom,8.6
388,1989,15-49,other_modern_methods,1.6
388,1989,15-49,rhythm,1
388,1989,15-49,withdrawal,2.4
388,1989,15-49,other_traditional_methods,0.3
388,1993,15-44,female_sterilization,12.5
388,1993,15-44,male_sterilization,0
